"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",7033437,7033940,504,"*",1.03396481702132,-1.90095387333013,16.097238672607,0.000119951400492406,0.0163475169641004,"Gained","Intron (ENST00000299481.5/338323, intron 1 of 11)",11,7020479,7071526,51048,1,"338323","ENST00000299481.5",12958,"ENSG00000158077","NLRP14","NLR family pyrin domain containing 14"
"chr11",8811627,8811942,316,"*",1.01210464636781,-2.1817199455616,12.0001122654146,0.000799483251206581,0.0493242149871188,"Gained","Promoter (<=1kb)",11,8807826,8811580,3755,2,"6764","ENST00000531237.1",-47,"ENSG00000166444","DENND2B","DENN domain containing 2B"
"chr11",18419053,18419925,873,"*",0.810114507805287,-1.26896627002139,15.6422635269071,0.000147280458312754,0.0184568884025669,"Gained","Intron (ENST00000541669.6/3948, intron 3 of 7)",11,18412718,18451127,38410,1,"3948","ENST00000546146.5",6335,"ENSG00000166796","LDHC","lactate dehydrogenase C"
"chr11",35252844,35253428,585,"*",0.872245188742795,-1.68432598464852,12.1948191479722,0.00072898244055859,0.0468992411922027,"Gained","3' UTR",11,35260801,35264143,3343,2,"6506","ENST00000645542.1",10715,"ENSG00000110436","SLC1A2","solute carrier family 1 member 2"
"chr11",47302560,47302857,298,"*",1.14637923824082,-2.31773027110735,14.2903265311395,0.000273183905749681,0.0268940464295291,"Gained","Intron (ENST00000342922.8/8567, intron 22 of 32)",11,47292527,47325035,32509,1,"8567","ENST00000405573.2",10033,"ENSG00000110514","MADD","MAP kinase activating death domain"
"chr11",47619731,47620823,1093,"*",0.56729464536533,-0.598637748122621,12.5721678025489,0.000609314164658761,0.0423608738615251,"Gained","Intron (ENST00000539759.5/23788, intron 5 of 5)",11,47618704,47629355,10652,2,"23788","ENST00000534074.5",8532,"ENSG00000109919","MTCH2","mitochondrial carrier 2"
"chr11",47725228,47725898,671,"*",0.84054393092801,-1.36126145861959,15.4840979552468,0.00015826643439958,0.0192800366718844,"Gained","Promoter (<=1kb)",11,47722976,47724900,1925,2,"23360","ENST00000532646.6",-328,"ENSG00000109920","FNBP4","formin binding protein 4"
"chr11",48312075,48312549,475,"*",0.960090246646441,-1.69412506015091,15.5574015710979,0.000153138539535617,0.018896280200248,"Gained","Distal Intergenic",11,48306223,48307152,930,1,"256148","ENST00000319988.1",5852,"ENSG00000176555","OR4S1","olfactory receptor family 4 subfamily S member 1"
"chr11",50435909,50436519,611,"*",0.863552742536848,-1.59618501063805,14.4743057432012,0.000251244703787087,0.0257126121950588,"Gained","Distal Intergenic",11,50409042,50422316,13275,1,"646813","ENST00000532521.2",26867,NA,"LOC646813","DExH-box helicase 9 pseudogene"
"chr11",50597086,50597514,429,"*",0.965826561500688,-1.87192445743358,14.1909447714477,0.000286365165947443,0.027645108191172,"Gained","Distal Intergenic",11,50409042,50422316,13275,1,"646813","ENST00000532521.2",188044,NA,"LOC646813","DExH-box helicase 9 pseudogene"
"chr11",50618139,50618499,361,"*",0.961666623547039,-1.94379892350142,13.8291464335975,0.000338590965590526,0.0303343525943979,"Gained","Distal Intergenic",11,50409042,50422316,13275,1,"646813","ENST00000532521.2",209097,NA,"LOC646813","DExH-box helicase 9 pseudogene"
"chr11",54935936,54936516,581,"*",0.741771726767867,-1.3985458085561,12.8273510504461,0.00054052522984505,0.0394773980925068,"Gained","Distal Intergenic",11,54706832,54707902,1071,1,"81318","ENST00000319760.8",229104,"ENSG00000221840","OR4A5","olfactory receptor family 4 subfamily A member 5"
"chr11",58731010,58731875,866,"*",0.793538550825671,-1.40135520237388,12.5170358753514,0.000625685155731141,0.042991927623787,"Gained","Promoter (<=1kb)",11,58724235,58731928,7694,2,"10249","ENST00000531084.1",53,"ENSG00000149124","GLYAT","glycine-N-acyltransferase"
"chr11",63310288,63310689,402,"*",1.13369949502524,-2.34781147970824,12.4843226635572,0.000634917072117559,0.0433102765531869,"Gained","Intron (ENST00000682643.1/387775, intron 6 of 6)",11,63290308,63311101,20794,1,"387775","ENST00000526800.1",19980,"ENSG00000184999","SLC22A10","solute carrier family 22 member 10 (gene/pseudogene)"
"chr11",70366214,70366417,204,"*",1.31865478097969,-2.58654662584624,13.0113525350031,0.00049386207444814,0.0374498301765456,"Gained","Promoter (1-2kb)",11,70367506,70372534,5029,1,"8500","ENST00000525922.2",-1089,"ENSG00000131626","PPFIA1","PPFI scaffold protein A1"
"chr11",76435707,76436519,813,"*",0.669398728494445,-0.946466243782903,13.8325070627688,0.000337810215935368,0.0302951149563428,"Gained","Exon (ENST00000658868.2/124902718, exon 2 of 2)",11,76441338,76444574,3237,2,"124902718","ENST00000530759.1",8055,"ENSG00000255135","EMSY-DT","EMSY divergent transcript"
"chr11",76506657,76507450,794,"*",0.674838975582472,-1.01370470323188,12.1342778740789,0.000749867049369025,0.0476018134363506,"Gained","Intron (ENST00000695367.1/56946, intron 10 of 21)",11,76513397,76516842,3446,1,"56946","ENST00000531998.1",-5947,"ENSG00000158636","EMSY","EMSY transcriptional repressor, BRCA2 interacting"
"chr11",90107573,90107783,211,"*",1.20403192079757,-2.32449978186536,14.8261937738042,0.00021347815773997,0.0232141572687019,"Gained","Distal Intergenic",11,90118391,90118461,71,1,"124900309","ENST00000384569.1",-10608,"ENSG00000207299","LOC124900309","small nucleolar RNA SNORD56"
"chr11",92475925,92476280,356,"*",1.04922720764708,-2.00794055821685,15.6056641938755,0.000149822637791824,0.0186290613659357,"Gained","Intron (ENST00000525166.6/120114, intron 2 of 27)",11,92355186,92524949,169764,1,"120114","ENST00000528921.1",120739,"ENSG00000165323","FAT3","FAT atypical cadherin 3"
"chr11",114668671,114669596,926,"*",0.641680807227435,-0.847360637062962,12.1672148895104,0.00073816902910836,0.0471896910503519,"Gained","Distal Intergenic",11,114678527,114707069,28543,1,"120406","ENST00000389586.6",-8931,"ENSG00000204361","NXPE2","neurexophilin and PC-esterase domain family member 2"
"chr11",115322340,115324133,1794,"*",0.590800368451556,-0.138474769623853,16.5928826465092,9.58505644365598e-05,0.0140486248925131,"Gained","Intron (ENST00000331581.11/23705, intron 1 of 11)",11,115333529,115340262,6734,1,"105369509","ENST00000545593.2",-9396,NA,"LOC105369509","uncharacterized LOC105369509"
"chr12",1991447,1991720,274,"*",1.15540958875135,-2.34244231402559,13.7935336164335,0.000343779103441252,0.0305752535545298,"Gained","3' UTR",12,1961316,2004427,43112,2,"196513","ENST00000537725.1",12707,"ENSG00000151065","DCP1B","decapping mRNA 1B"
"chr12",5321163,5322271,1109,"*",0.619677110573131,-0.668627425612404,14.6350064129543,0.000233162541875221,0.0245833844702689,"Gained","Intron (ENST00000789688.1/105369617, intron 7 of 8)",12,5226204,5290960,64757,2,"101929584","ENST00000790117.1",-30203,"ENSG00000256115","LINC02443","long intergenic non-protein coding RNA 2443"
"chr12",7294322,7294751,430,"*",0.80366203051579,-1.54108369933606,13.030629213884,0.00049136066672602,0.0373567480649123,"Gained","Distal Intergenic",12,7304072,7328719,24648,1,"341392","ENST00000399422.5",-9321,"ENSG00000215009","ACSM4","acyl-CoA synthetase medium chain family member 4"
"chr12",7586593,7587774,1182,"*",0.62561563692911,-0.608623539425117,14.4188980512775,0.000257531223817676,0.0260850633015037,"Gained","Distal Intergenic",12,7649400,7665903,16504,2,"339","ENST00000467171.2",78129,"ENSG00000111701","APOBEC1","apolipoprotein B mRNA editing enzyme catalytic subunit 1"
"chr12",9188678,9188929,252,"*",1.06640875679486,-2.24373933617743,12.2910557616598,0.000696123442452761,0.0457170632775004,"Gained","Intron (ENST00000838856.1/100499405, intron 1 of 3)",12,9168456,9170118,1663,2,"5858","ENST00000546116.1",-18560,"ENSG00000126838","PZP","PZP alpha-2-macroglobulin like"
"chr12",12148178,12148467,290,"*",1.22482995222362,-2.33334261591522,14.0435363278187,0.000306116503112861,0.0287128995525245,"Gained","Intron (ENST00000298566.2/79370, intron 5 of 6)",12,12125362,12135228,9867,2,"4040","ENST00000540415.1",-12950,"ENSG00000070018","LRP6","LDL receptor related protein 6"
"chr12",12530051,12530782,732,"*",0.637090592722258,-0.911874459250999,12.6186777508601,0.000596157395785481,0.041808124354865,"Gained","Intron (ENST00000298573.9/80824, intron 1 of 6)",12,12477886,12506187,28302,2,"80824","ENST00000545864.1",-23864,"ENSG00000111266","DUSP16","dual specificity phosphatase 16"
"chr12",14832554,14833122,569,"*",0.941816482904937,-1.5555571221709,17.5645488550163,6.22099052832003e-05,0.0105448680956036,"Gained","Intron (ENST00000533472.1/144608, intron 1 of 1)",12,14829354,14843062,13709,2,"420","ENST00000430129.6",9940,"ENSG00000111339","ART4","ADP-ribosyltransferase 4 (inactive) (Dombrock blood group)"
"chr12",15082488,15083805,1318,"*",0.567055012087165,-0.36198332618803,13.8908943223251,0.000328704780885089,0.0298265840729103,"Gained","Distal Intergenic",12,15112363,15114698,2336,2,"100874290","ENST00000539734.1",30893,NA,"RERG-IT1","RERG intronic transcript 1"
"chr12",15141429,15141921,493,"*",0.870863831854979,-1.57741865527456,13.735934678967,0.000353506050857331,0.0310721447317716,"Gained","Intron (ENST00000256953.6/85004, intron 2 of 4)",12,15109409,15138163,28755,2,"85004","ENST00000545567.5",-3266,"ENSG00000134533","RERG","RAS like estrogen regulated growth inhibitor"
"chr12",15189055,15189656,602,"*",0.817913312326598,-1.36940548727151,13.9061446822937,0.00032658076657471,0.0297744731467076,"Gained","Intron (ENST00000256953.6/85004, intron 2 of 4)",12,15168542,15169665,1124,1,"124902887","ENST00000809746.1",20513,NA,"LOC124902887","uncharacterized LOC124902887"
"chr12",15551837,15552309,473,"*",0.930388432810102,-1.85285015875632,14.2443411187455,0.000279392815980101,0.0273075772991201,"Gained","Promoter (<=1kb)",12,15551590,15594975,43386,1,"5800","ENST00000674385.1",247,"ENSG00000151490","PTPRO","protein tyrosine phosphatase receptor type O"
"chr12",34705147,34705905,759,"*",0.856591202446784,-1.26564958246632,17.4097614733362,6.66076520827852e-05,0.0110554978811579,"Gained","Distal Intergenic",12,34191033,34219437,28405,2,"123706542","ENST00000813262.1",-485710,"ENSG00000255652","LINC02963","long intergenic non-protein coding RNA 2963"
"chr12",37504009,37504360,352,"*",1.29144972127374,-2.32729832446014,15.9639033858124,0.000127148372909941,0.016925810013188,"Gained","Distal Intergenic",12,38138321,38142651,4331,1,"107984469","ENST00000792180.1",-633961,NA,"LOC107984469","uncharacterized LOC107984469"
"chr12",48414902,48415658,757,"*",0.803378627571542,-1.41332922394522,13.3895872919547,0.000415324391142307,0.0339639855205669,"Gained","Intron (ENST00000717864.1/ENST00000717864.1, intron 2 of 2)",12,48472559,48473622,1064,1,"23519","ENST00000266594.4",-56901,"ENSG00000139223","ANP32D","acidic nuclear phosphoprotein 32 family member D"
"chr12",49930928,49933220,2293,"*",0.463819303670836,0.437844560007278,13.5781752860715,0.000380102561686242,0.0323093574927732,"Gained","Exon (ENST00000656286.1/101927292, exon 8 of 8)",12,49925000,49930010,5011,1,"101927292","ENST00000547443.1",5928,"ENSG00000257771","LINC02395","long intergenic non-protein coding RNA 2395"
"chr12",51023197,51024046,850,"*",0.685117056558613,-0.889521776223829,14.215402445913,0.000282915879417951,0.0274849403956562,"Gained","Promoter (<=1kb)",12,51010720,51024843,14124,2,"4891","ENST00000548150.1",797,"ENSG00000110911","SLC11A2","solute carrier family 11 member 2"
"chr12",51029333,51030518,1186,"*",0.677317323287137,-0.462612994958196,17.2605924398428,7.11280321482048e-05,0.0115150893162595,"Gained","Promoter (<=1kb)",12,51005376,51028566,23191,2,"4891","ENST00000681324.1",-767,"ENSG00000110911","SLC11A2","solute carrier family 11 member 2"
"chr12",51057909,51058815,907,"*",0.631285072236362,-0.835942565727659,12.159357180355,0.000740920550255269,0.0472715601457035,"Gained","Promoter (1-2kb)",12,51056371,51059649,3279,1,"25875","ENST00000549395.1",1538,"ENSG00000050426","LETMD1","LETM1 domain containing 1"
"chr12",51062823,51064985,2163,"*",0.414941247463118,0.476061661443307,12.1978725246932,0.000727354031479432,0.0468456279680582,"Gained","3' UTR",12,51056371,51059649,3279,1,"25875","ENST00000549395.1",6452,"ENSG00000050426","LETMD1","LETM1 domain containing 1"
"chr12",51100747,51103380,2634,"*",0.591264523029597,0.414588403223155,24.2216304037514,3.59474980172588e-06,0.00145569660871219,"Gained","Promoter (<=1kb)",12,51095158,51103931,8774,2,"7024","ENST00000546822.1",551,"ENSG00000135457","TFCP2","transcription factor CP2"
"chr12",51110055,51110627,573,"*",0.831624620990053,-1.51534719109943,12.6857094665711,0.000577863777014185,0.0411019916922373,"Gained","Intron (ENST00000257915.10/7024, intron 5 of 14)",12,51095158,51103931,8774,2,"7024","ENST00000546822.1",-6124,"ENSG00000135457","TFCP2","transcription factor CP2"
"chr12",51122609,51122828,220,"*",1.30282411407036,-2.54228741844612,12.3328627541694,0.000680678359184293,0.045121840407941,"Gained","Intron (ENST00000257915.10/7024, intron 1 of 14)",12,51095158,51103931,8774,2,"7024","ENST00000546822.1",-18678,"ENSG00000135457","TFCP2","transcription factor CP2"
"chr12",51126533,51127224,692,"*",0.766513663098556,-1.31288234010314,12.5337151449471,0.000620726071899012,0.042784231310174,"Gained","Intron (ENST00000257915.10/7024, intron 1 of 14)",12,51095158,51103931,8774,2,"7024","ENST00000546822.1",-22602,"ENSG00000135457","TFCP2","transcription factor CP2"
"chr12",51134966,51135997,1032,"*",0.608850618018528,-0.649796406889687,13.1918434396814,0.000455319991499767,0.0358178980941212,"Gained","Intron (ENST00000257915.10/7024, intron 1 of 14)",12,51095158,51103931,8774,2,"7024","ENST00000546822.1",-31035,"ENSG00000135457","TFCP2","transcription factor CP2"
"chr12",51136815,51140066,3252,"*",0.40110526630363,0.706987432453051,12.5103087369582,0.000627301157120287,0.0430519035763504,"Gained","Intron (ENST00000257915.10/7024, intron 1 of 14)",12,51096023,51172793,76771,2,"7024","ENST00000548108.1",32727,"ENSG00000135457","TFCP2","transcription factor CP2"
"chr12",62123946,62124156,211,"*",1.1254722440305,-2.35526624232888,12.737505826098,0.000563391410648754,0.0404901927780786,"Gained","Intron (ENST00000416284.8/338811, intron 1 of 4)",12,61754872,62136036,381165,2,"338811","ENST00000548780.1",11880,"ENSG00000198673","TAFA2","TAFA chemokine like family member 2"
"chr12",111497011,111497447,437,"*",1.21200298310023,-2.08747608742839,17.5618062177443,6.22721914395576e-05,0.0105448680956036,"Gained","Intron (ENST00000642389.2/6311, intron 14 of 26)",12,111452214,111488612,36399,2,"6311","ENST00000389154.7",-8399,"ENSG00000204842","ATXN2","ataxin 2"
"chr12",111847698,111848175,478,"*",0.978722512062435,-1.91106793306963,14.5253521616191,0.00024545599355175,0.0253207160059533,"Gained","Intron (ENST00000551404.7/8550, intron 1 of 13)",12,111839763,111842902,3140,2,"51275","ENST00000456429.7",-4796,"ENSG00000234608","MAPKAPK5-AS1","MAPKAPK5 antisense RNA 1"
"chr12",111997314,111997548,235,"*",1.40145543441996,-2.50006215223518,15.9795255345989,0.000125904765432727,0.0168397013517537,"Gained","Intron (ENST00000550831.7/89894, intron 2 of 9)",12,111991814,112005985,14172,2,"89894","ENST00000550233.1",8437,"ENSG00000198270","TMEM116","transmembrane protein 116"
"chr12",112017139,112017364,226,"*",1.23555634700272,-2.39410265031072,13.8911577821219,0.000328345747411295,0.0298188915750186,"Gained","Promoter (1-2kb)",12,112018804,112023168,4365,1,"10961","ENST00000546477.1",-1440,"ENSG00000089248","ERP29","endoplasmic reticulum protein 29"
"chr12",112776226,112776521,296,"*",1.11220454296466,-2.17787592503848,14.8037689341085,0.000215888871352193,0.0233822907438948,"Gained","Intron (ENST00000549736.5/22895, intron 3 of 6)",12,112791149,112868476,77328,1,"22895","ENST00000547728.5",-14628,"ENSG00000089169","RPH3A","rabphilin 3A"
"chr12",115324292,115324714,423,"*",1.0324034587138,-2.10502990270358,12.4281142259612,0.000652636285393446,0.0440307795581797,"Gained","Intron (ENST00000720904.1/124903082, intron 2 of 4)",12,115310578,115320951,10374,2,"124903082","ENST00000720906.1",-3341,NA,"LOC124903082","uncharacterized LOC124903082"
"chr12",116991790,116992241,452,"*",0.899522892020064,-1.77319688438951,13.2254545931892,0.000448576342258574,0.0356026186868927,"Gained","Intron (ENST00000652555.1/26259, intron 7 of 10)",12,116977442,116987337,9896,2,"100506551","ENST00000548738.1",-4453,"ENSG00000257279","LOC100506551","uncharacterized LOC100506551"
"chr12",117825421,117825697,277,"*",1.05918524661552,-2.10162296243303,13.8207567030233,0.000339837269150427,0.0304059596048535,"Gained","Intron (ENST00000339824.7/283455, intron 3 of 19)",12,117453012,117968990,515979,2,"283455","ENST00000339824.7",143293,"ENSG00000171435","KSR2","kinase suppressor of ras 2"
"chr12",123730775,123731276,502,"*",0.855778943476748,-1.64056950537732,12.5090439352664,0.00062817453103756,0.0430729154446809,"Gained","Promoter (<=1kb)",12,123730642,123744963,14322,1,"23545","ENST00000545059.5",133,"ENSG00000185344","ATP6V0A2","ATPase H+ transporting V0 subunit a2"
"chr13",29988442,29988701,260,"*",1.20745081930183,-2.46485275702031,12.9860564450771,0.000500734414433967,0.037712107298578,"Gained","Intron (ENST00000725508.1/ENST00000725508.1, intron 1 of 1)",13,29936516,29938152,1637,1,"440131","ENST00000777698.1",51926,NA,"LINC00544","long intergenic non-protein coding RNA 544"
"chr13",107915391,107915723,333,"*",1.04266730144364,-2.20695156199597,12.6235108074904,0.000594950298619376,0.0417754816831192,"Gained","Intron (ENST00000663056.1/ENST00000663056.1, intron 1 of 1)",13,107870383,107873372,2990,1,"124903206","ENST00000622038.1",45008,NA,"LOC124903206","heparan sulfate glucosamine 3-O-sulfotransferase 4-like"
"chr14",24683214,24683484,271,"*",1.36890690500017,-2.51655404239471,15.7942097372463,0.000136917096566434,0.0176925372474809,"Gained","Distal Intergenic",14,24634464,24640186,5723,1,"105370413","ENST00000770598.1",48750,NA,"GZMH-AS1","GZMH and GMZB antisense RNA 1"
